soil_type,slope_angle,elevation,vegetation_index,distance_to_mining_area,distance_to_construction_area,historical_landslide_zone,rainfall_intensity_mm,rainfall_last_3_days,rainfall_last_7_days,rainfall_last_15_days,humidity,temperature,soil_moisture,seismic_activity,vibration_level,risk_level,risk_score
loam,2.985085973567608,148.21227538731551,0.9601838042977522,0.5,7.72944904879429,0,43.18206305584228,52.51125787506385,82.82472404316997,411.53386289012957,77.35828228152461,30.096582101767908,0.6434551314563361,0.10330744200700244,0.45332679834480044,Low,0.28353027452653407
laterite,20.585617077518165,779.9399290890464,0.6123639464857916,1.8683873234214412,3.6448274416411053,0,12.691805845097544,64.56392913292672,119.20714331418573,129.9168532495959,66.09172729243754,32.06996837983276,0.8011272524205139,0.18168010936250845,2.0003121737186813,Low,0.25824219057369036
clay,19.5042288903923,754.5982983624693,0.7649300558748114,31.930587209288163,6.139426718972578,1,70.76730492965328,117.76265115897677,218.36775434621498,252.59225032614958,68.44135336978248,30.599558294869368,0.6197923374496365,0.09867363457365116,0.7113758672317728,High,0.4596036260646557
silt,74.10808256665646,887.6215136197203,0.3296181278915863,21.654144408002775,8.858738576484377,0,51.867669739299515,94.36310903992538,123.35023145033115,325.45625122160016,78.55078081955583,24.072203060008928,0.7031744508481249,0.11167135483161049,2.6087896168948923,Critical,0.5556948788393383
silt,8.702371360487293,522.4098254781505,0.41581355602669073,0.9907644603031569,5.002857520768434,1,316.97237556700065,382.56412825361394,529.9428930663915,628.4909591100029,67.63171961181301,14.156066550398492,0.6686917053563085,0.025791801564244484,1.1208916821440829,Critical,0.7180811669710088
silt,34.72822947772097,925.7793746873328,0.6334949552270659,26.433421472061646,8.763582928526466,0,30.609187214820295,81.40222714633137,119.33804029312851,247.69452589339647,80.13350986997432,17.307979261773717,0.5483442865618169,0.03859147641608938,1.4642074763015578,High,0.42483602732706605
clay,24.091990394819987,418.97577786414263,0.6844596567539879,5.963947238669519,52.11342440584482,0,381.4258765095509,438.4152860032674,598.8889089057757,710.2890512505713,73.44229476478453,30.31249196894056,0.4462760827029754,0.8647641241262459,0.49257080028130423,Critical,0.6490448968081108
laterite,11.011950579899437,1049.5176911449066,0.41815657240375875,4.215602549732099,12.143203317106835,1,84.0245407529501,126.10323883820959,242.60296618834684,587.8664753930034,78.20765152386383,12.722954719248811,0.5706496104408431,0.07118418332869167,0.5563056352013024,Critical,0.5068555653427905
clay,7.913600014508544,809.6628166653314,0.6388161604424712,1.6655814273873404,10.082895901730595,0,8.89215507482455,42.207134181569145,175.08283909857965,250.07511341073086,63.92099616842408,21.791833329871945,0.7140910514774099,0.5143145636873713,4.392448238446445,Low,0.3163310543788357
silt,40.599583509594204,1633.7059075406146,0.35969709736016914,1.7478699897233345,19.35763423430622,0,40.24282290029078,93.6264640243032,178.79612820202678,243.2265962653076,77.35357071546866,22.670437351482025,0.8039960227472192,0.9373599895101562,0.5984047031994172,High,0.4543678692725217
clay,36.510989505859634,314.2941530778278,0.42695737451679466,14.654156884505005,9.351724631229258,0,21.22006136095151,96.93937141342587,207.12121063742472,471.5573251061938,60.91441834109526,18.48375195348717,0.44118023487397023,0.04326104142687684,0.6215976856355232,High,0.4603682157016394
loam,37.09075297225632,769.8707398579267,0.46820235349034606,40.14031526339991,5.437705350108514,1,42.14432719046076,120.19444536983076,156.18337948298216,242.11978513092427,81.37123881950582,27.010141345417114,0.36297869547065803,0.2836970901975741,2.60877250806289,Medium,0.3986240250416243
sandy_loam,68.13545114973635,1177.8133561726702,0.7454882017752726,27.12911394112816,2.8068383689989185,1,41.69305876659419,118.45567691657507,232.5883653780477,259.7292572081902,78.09849900744351,22.745175781187225,0.5694522300119403,0.6418935586083776,4.100545525028361,Critical,0.516962132327482
loam,35.63459466389493,1055.4161245586429,0.6889093857047144,11.115259689014348,13.672637936568332,1,37.36635133728994,91.47661876095043,205.9495798653539,250.6328651758111,81.82103200060463,15.356204408309223,0.19278774481597535,0.7386686270540889,5.645517656366598,High,0.4967145113420729
clay,33.30186702330957,2478.2424074366527,0.5054126403271308,13.423675631008273,15.597202371070269,1,24.564120048380428,34.523690255633134,125.96502235313952,142.85716210562165,93.07837336855921,26.344992794629363,0.7476585013348543,0.1883683596990158,1.0581240008022557,High,0.4765537586441795
clay,16.56160221665156,1207.6325545522525,0.5761701550583771,10.476572641095716,30.958046042411542,1,17.853915563065897,50.50467767841931,93.1126695090784,205.1672118491931,80.56213379573133,23.043329207276543,0.8206316955694396,0.8833655120897274,0.013234414547692105,Medium,0.4102889321227604
loam,35.320060475604954,450.68111177858833,0.568618849913427,25.31861858018351,3.0362528971390432,0,58.437590519385495,76.92895393024662,161.13457825794086,225.29361313858647,64.63719765164649,31.164971988062838,0.4038911595523548,0.4675696188772262,0.5340021895316435,Medium,0.4139046676634695
silt,26.379529092962322,1136.4677867173405,0.6880453025079168,2.9791260795565053,11.95212956873946,1,47.08836475643674,122.40921536778711,260.7628793742417,281.55941933264,74.64129362336811,26.32031619911468,0.7935103818195627,0.07142236788857416,0.7063904128497762,High,0.4872794649350754
rocky,13.487694733023332,1019.5072997802586,0.41276949058316065,16.408544484419828,3.4239368719628,0,358.50116337942643,408.3374555336673,447.2828249619004,784.956557411567,79.67935605975296,10.822357718284943,0.5912011608499382,1.0670930743149771,0.2281632897163947,High,0.48133481637175474
clay,24.38216927156949,892.8248621504274,0.43177351371448053,10.377867520005783,1.7541110846960977,1,20.486301462246157,67.44079170968303,152.6980208176471,245.77169162069876,62.72079497755404,17.512377793035842,0.687183309813239,0.06295833881793793,0.29235235124024245,High,0.4436307510193282
loam,48.744158045404426,993.9503201256873,0.5715118131633693,1.5813513682549862,6.732839221892571,1,18.722638065900018,68.00095847609222,91.46859345170174,258.1113560665503,62.30239716065327,22.818924530792607,0.7253803233148157,0.5071291890102668,0.4408269191893782,Critical,0.503850292393771
clay,29.167038486629806,957.1634813066908,0.4431985543821097,1.771740448122917,3.469163455762952,1,92.18252394446115,283.6950189046725,441.8701940915862,461.2500899607687,72.05735673518734,22.206869999657783,0.6038331385746545,0.9476083089790421,1.439451762841947,Critical,0.6774193330401517
clay,31.40099142322349,1360.4085291111687,0.6523567367044035,24.684026303659508,4.815603545025342,0,49.13791473725431,194.15070045324282,229.78505134249627,397.16297436323623,75.3350971563074,15.413039727892219,0.24681632465363804,0.17508379893788856,0.3103759163270033,High,0.43710590247580505
silt,68.23306301237753,423.3941215710499,0.2950377124403472,12.9016784704619,3.4340106722412154,0,26.641609922799535,200.29784954883633,269.32997377987215,401.7646667471074,77.39718639289549,26.85592936376757,0.8435441149274683,0.26094156040431044,2.5746792833577703,Critical,0.6626733906577833
silt,14.067497601727462,2074.510256624285,0.6866768423953499,1.413779104738212,3.572138741516712,0,14.234911458312364,87.04970258436157,202.8329553537718,465.993320165071,85.94969744314277,22.841403426652953,0.48716709454640417,0.03121910858127706,1.1429202554780822,Low,0.32107299465608397
clay,26.43279543020605,517.8059579359154,0.3410361671940343,17.011705709575736,1.2213681469375806,0,10.726735327451006,64.96370725088737,257.4966339198645,464.4400263740962,51.84639044075229,14.248547847871473,0.5981746000011934,0.5712990886388959,1.4772637381726657,High,0.45987260303912375
clay,22.078987941802584,560.9474787449882,0.717337095919434,37.54143529484869,5.924162245936357,0,35.51691388819072,69.34022975309185,86.60681840577999,335.8683311071569,71.43059709805262,17.62685697360451,0.12644109732990258,0.08656612198063805,1.9645275121747874,Low,0.28287369405895135
clay,77.06478719786364,419.06431552349704,0.1671168422050641,19.38676756062334,0.9642930954711335,1,76.70785270253717,87.78508310662295,277.38783356281806,391.5893093779128,72.59212437609129,21.358126108256727,0.403895139458446,1.0145055643437415,0.5599225452416957,Critical,0.6126562057935818
rocky,66.11031827292261,439.61101360550475,0.4890148268474576,1.1831429776759548,1.0284141770236046,0,18.355471904158737,67.74664523142317,92.10745897463683,198.6410751642,72.2478532106288,27.991000517310027,0.4343313973354059,2.0937657351725125,0.5061170569772906,Medium,0.3949204189890291
laterite,13.856130091879573,1080.4057942183165,0.5736698739182508,0.5,0.6762408860671116,0,24.835142403925936,84.46371310924708,193.0801717739885,240.4282658690899,72.1389684882401,27.99919068804317,0.6496075975015394,0.016981345009010145,1.008602949982941,Low,0.3173755215176068
clay,8.252789340276827,1024.9921831694624,0.7573251963246612,19.289293104060835,4.158106693704551,0,25.41167110941029,53.40680846637395,160.28548371951726,196.79099232261748,87.08260427496043,22.434050995868514,0.7350038294595244,0.09317116668054817,0.7123196859794306,Low,0.318426653023732
clay,17.43149701132691,1501.0605977120101,0.7151054045880129,21.632479167952027,16.866246518439244,0,5.287448351766531,51.7703680818405,260.241334715686,354.48482620660894,91.37958250512304,17.222536366684004,0.6024602087876699,0.11442182767710486,0.6452239808470505,Medium,0.36149824187587076
rocky,22.173221778767513,2310.953878343231,0.42022468562737453,3.503611063741218,1.5267640358871137,1,19.923837239298138,51.85193312861617,67.33763437268662,358.68878233336517,100.0,25.20645079252308,0.3110599627524879,0.3479704980809162,0.4425551205302851,Medium,0.4133992833296486
laterite,23.204898591424623,1309.299048484688,0.7822204377036719,11.906075071866494,14.518736582160365,0,19.028773156924224,44.910450754391356,153.65123802227694,320.6075621129896,75.25855057259056,22.143299277426205,0.49801546790938656,0.33401575293970087,0.5710985280093794,Low,0.320380242854331
loam,47.81722309691407,1466.9990707785057,0.2076528952931151,9.916007113864472,0.5,0,35.56800875968153,98.12442177525139,291.9126503306029,423.7478900813535,74.45099416615017,16.875286103140105,0.43534324076569453,0.4250596012195533,2.1207022817636587,High,0.4653997300419328
clay,4.909849524785944,1037.1225856907404,0.4966241153085709,29.55541380887916,31.023578442173864,1,10.567187442396591,43.1070714675827,102.20301584583308,147.6073875698361,77.47253416581822,14.199676837906274,0.5004369609307462,1.4763848748264967,1.3376055706339425,Low,0.31572746201081353
clay,63.51159699250788,578.8451592814738,0.7744717471026352,34.67651264287947,7.50971293848541,1,18.16642876907529,82.85540311840131,96.66913006934303,137.83429654661796,70.38739004866157,22.758140986415285,0.6035721719600621,1.0780316683445956,0.6963720900140411,Critical,0.5144904433003726
sandy_loam,35.68408130061583,1813.8421173303734,0.7835749076235483,14.177605212764867,3.2702771771032313,0,33.13632879899181,72.05739798087265,85.69271677966941,195.09930410628186,84.20289789124276,15.976077676700772,0.19706034612317974,0.02349598328244099,0.556284367548776,Low,0.32738213684398454
loam,25.542820875730953,272.9700992854899,0.7882669166690832,4.807762333552742,5.682708281689768,0,38.883972142677635,81.68181318970403,165.16888427864,246.19150019307313,62.153082673187626,24.65921813986444,0.4168075482550477,0.3046374949302814,3.3072075762651956,Low,0.3506806394209016
clay,13.138746140956023,473.5632450320877,0.7227438297091353,0.9298185898649215,9.640168549182722,0,41.856641498272786,181.7602497771715,245.63276645661387,488.34680387305303,77.04222748311086,27.403103225355572,0.4739955009113804,0.6463451429771937,1.6355324034194219,High,0.46385386444816756
sandy_loam,18.12029993978613,593.8178928585208,0.6640525497128363,28.42407945421446,13.335425945637072,0,31.985561868604254,80.97739639726586,200.62470967120325,222.71587936491284,100.0,30.00954645181768,0.6928287856503217,1.0142471983981165,1.0068127224199925,Low,0.33507821473761695
clay,35.22453772173368,1877.545888614355,0.6454407823250374,54.05110906290426,1.047897119990237,0,380.49928466796985,409.871960502987,439.10557817307216,644.3911922324859,71.96644390576066,19.971797138014047,0.6944153096693613,1.3810452360022216,0.3136748406169273,Critical,0.7259515701057447
silt,14.806532598530733,1181.8315686588412,0.4424419294631745,17.001065404749983,17.482661513494154,0,41.295337717038194,87.58688228938797,188.7644053228856,317.3670649743965,76.77059542905394,17.649513635408866,0.7983668914575831,0.9340761107405207,1.2823178162637312,Medium,0.40061805018764446
loam,37.185657980981915,969.5615317722227,0.3408170193192326,3.6252754773231546,0.95600599678223,0,17.980458918735216,68.53138450504974,170.05201315012437,271.5855843044261,83.33742877597207,21.883948458274084,0.2754178770332752,0.5305618333586655,3.7787651963317415,High,0.4275407335128929
clay,24.04683797356004,436.1843658174968,0.6075362528212064,24.717077389386677,33.96934351296286,0,89.04359445477779,167.37445178239506,227.68402580531614,415.9979227313138,70.7148486809764,29.828474635565698,0.4986959585499292,0.5047992674154714,2.3957512862209613,Critical,0.5375168515261198
sandy_loam,23.989586611654488,661.1343097774204,0.24230102549806162,11.298749675741089,9.015334171730213,1,26.055977422057342,60.0820173494195,120.1596590302479,190.8272587605809,83.45750175460448,20.58906798741259,0.23597697253377217,0.6751247362435541,0.7867294481366607,Low,0.341316896509107
loam,35.265678084650546,962.939589890502,0.7310677853413926,2.000566478818924,45.715426672162366,0,22.427840586277565,58.996420408022644,165.9798079789656,335.7868222013207,60.66876998239568,23.691774647742946,0.2189008329008579,0.1635091414792316,1.7955915831627771,Medium,0.3648774514422415
laterite,11.03324616045778,648.2779305773975,0.8139801742185883,8.90468007140894,11.75731961876216,1,19.174271419103206,43.986199531307214,71.55884037293941,131.19935097975608,73.27383473619818,13.565424676694192,0.4212755549834491,1.1165974604892555,0.4931463239088017,Low,0.28638964143242585
sandy_loam,19.68413909266325,3500.0,0.6123954784574481,0.6200324333092212,10.95106986241246,0,16.861496721487757,96.39254863848215,206.17069957842995,261.93676630160115,81.35419245214696,27.631258742830042,0.9881160349577769,1.2818868832317207,4.006816737417992,Medium,0.4117032535564155
loam,22.254288153561372,1145.3829169803755,0.7186717030426595,0.5,39.17121167285056,0,21.892449597908453,66.66911545392017,115.61686207675118,348.99599854241853,68.5653522027678,20.92842344310916,0.3201966057666459,0.23680763388128237,1.0651671058580867,Medium,0.35968005603826125
silt,73.8842860517311,474.17067273863057,0.957039745129174,6.060167431167285,5.251960360213937,0,15.350208685797849,49.75746987072095,374.25542149220473,574.5118603748999,58.34642732008248,17.257552074936257,0.6180613248256142,0.653989250482616,0.747742736043618,Critical,0.5240135951713969
loam,71.09254025806865,2418.6485032343894,0.5821230668837688,10.507957216368377,3.37463173660993,1,7.4206551779253545,125.7696480289193,161.49764009705578,335.5518709036169,54.15348166864305,16.3327184754653,0.354499839927406,0.03383999950569578,0.5017967777196026,High,0.48532274946727477
laterite,10.381543683363052,956.8372873813337,0.6779352755091057,2.7254657328307186,4.085274309838962,0,22.526900646213225,77.50746030202804,155.30060587806508,340.5122759407942,68.22546185571954,21.067047458044797,0.6805614149651622,0.7963755933189411,2.4904032465627064,Low,0.3111202152410553
loam,24.16118980727677,411.19884529458284,0.8654302559322906,1.2171424023527257,41.895569063793886,0,54.32146476713827,104.26346611743531,244.09134543505732,443.9432481440656,85.67357232223753,33.578057742077696,0.3213982558412874,0.7888703185929289,3.046560474454026,Low,0.3382671821852033
sandy_loam,9.816473581662276,274.06515819426585,0.07501603855963802,7.59822651334937,0.971960910705655,0,24.122633989262642,38.24355533954939,89.51392290112004,169.70216601672422,70.6921370396726,26.668090203450877,0.47567774071087005,0.29391013441660474,0.262363457034707,Low,0.2971547875893248
clay,24.031252518030627,667.6358896102148,0.5454343661647557,42.6562869232983,1.8105876618261845,1,24.793620120578375,65.36618119906655,70.29232995951067,136.96558504820254,72.54389288123228,30.036224070217393,0.29307242748502926,0.13209231062354687,0.44881202197132486,Medium,0.3680767601982632
loam,31.545220038920625,2201.411278714338,0.8125541644996691,22.185208155248482,2.989670344732839,0,391.1403297575597,417.44187777209277,494.98877517543553,603.36625162149,84.01611356776071,30.957331119680177,0.5730972103322535,0.8124505185460168,0.5863207869419285,Critical,0.5931303900045374
rocky,18.13249944377709,1268.203844321224,0.34572645479592556,0.8709754142798108,17.82044835268931,0,54.157601652919325,186.12354654425394,224.80802725022758,314.93062926260166,88.19958221342674,32.30032373461923,0.47273454110388063,0.43130865150243003,2.4738968660607616,Medium,0.4163721530032339
rocky,46.8560648612404,1411.5864737270817,0.653792784121088,59.87650362222833,24.887687687494456,0,20.023623604399265,96.3954120325966,177.8364412380586,209.59360623656943,89.44498633358592,20.334552508968862,0.6948726448935753,0.1646458859456765,0.21158563746383857,High,0.43074596470979937
clay,31.767114511337915,485.3015732744993,0.35574700473296084,30.617333510309248,0.5,0,60.014390149247234,148.684333972799,158.75002690865355,207.459854780716,75.0966935423004,15.308238555298752,0.7670405966120786,0.8827718195744739,0.9538628353537613,High,0.4730907412075147
clay,30.34452177370843,819.7868922547119,0.476585522848016,0.5,7.7168518085163695,0,50.86654692064194,154.42575789646105,271.4122788417037,385.04525437324213,60.57332352070673,17.864814454947258,0.3138249367779101,0.45193481966652627,1.8039978868484827,Medium,0.4228476167345225
rocky,26.09665201172797,1524.4649991306733,0.5879862111321212,17.252127867898647,19.10657264386684,0,14.886556203478916,96.67734469309211,124.14958818556839,150.1078481502614,40.27590824173801,27.44748533833492,0.7046226100569647,0.8051439871653617,0.7083105316266218,Medium,0.3741169669463589
laterite,34.93790224887909,1136.4459733992214,0.8218781713335037,13.813368615252035,9.315216187528259,0,24.175281662734577,39.23444743594789,155.01867290893264,188.7388801553452,83.69068722214178,13.70045861942852,0.5119784752837326,0.001572023149515645,3.1465021439563263,Low,0.3354239209498461
clay,49.01487349552522,444.25182667023347,0.46266405511208647,19.73439295496321,8.570156327252574,0,5.364616363611731,15.67931465095289,36.048977002075894,247.8085532176741,83.89974416451378,22.832747126360026,0.4304075674277528,0.3916011910103554,0.3743659478155434,High,0.4473825302069226
sandy_loam,27.087558402936022,1561.245380629817,0.8190287652323214,9.47223569175215,3.948075541474425,0,47.74322672112206,97.11035155843086,201.13356811723253,231.14649617209625,85.14339939810482,28.730535060213306,0.30504272939192134,0.7879407508823593,0.42080272618593917,Low,0.32181176113034854
loam,18.777195431180612,2461.035875116145,0.5639512938050856,0.5,8.800876346253851,0,39.17556589203668,116.55568026367837,165.35975410082233,270.55819254492854,81.55707734290093,27.974536683763436,0.4248173615731359,0.0998817665051834,0.09655208556884852,Low,0.3133962470383687
rocky,70.0,252.8957116149166,0.5723688771608628,7.249595042642779,6.473334698483852,0,31.410950087666265,60.41938249975673,253.01966393603706,335.09722789369016,70.41657911571146,38.0,0.19857276788494935,0.5046977155045757,1.876847155306584,High,0.4270317178746361
clay,26.671876147457457,658.5692696852714,0.6864387296069083,69.39598395048185,2.5066975238613862,0,17.51850676095536,137.40179770123453,230.9459256557684,303.9331903660175,72.46302930632261,20.891834522168907,0.801076934356781,0.3347325519340917,0.01975935730056512,High,0.4467643159004386
clay,22.14111735590588,778.2610920700782,0.6413350446446743,13.719871407508508,0.5,0,71.79560154769166,107.94675921918095,197.2445769986657,339.8960079818576,85.17059251907551,10.051828293911273,0.3389385959123597,1.5465827483421821,0.6294240528569901,High,0.4604384361372574
silt,33.8782866469405,1250.8385891624027,0.5372611754496179,14.71844579771544,22.16340828178156,1,5.588757978391278,128.43526945815887,270.3306020477769,308.23936187188036,72.30930045056684,22.18972768497561,0.3904153904038947,0.1627244572215996,0.13775902419681574,Medium,0.4236328065880306
clay,6.323285910717028,1059.8188110888377,0.5698798630578529,14.17656680781422,12.895314578348936,1,45.23684217396385,130.20255942865992,199.45327847926524,269.4431592569311,52.5714966803009,30.93223397243858,0.4215835007106506,0.6811879721493437,0.6091530819329682,Medium,0.3853383703800168
sandy_loam,9.867341733884059,988.1505892261246,0.8181740110647745,4.446620788596313,2.4950187264505144,1,180.7213774929581,185.84964739336309,207.64446183322246,433.72193839623606,73.44926427127537,19.281765907901427,0.23911472794891472,0.20029116285042647,1.1174283694575242,High,0.46958937140270357
loam,5.182058177129103,890.6360137980314,0.4711430546997183,6.742975833215526,0.8128929789387358,0,1.1939331817175067,9.224418470564094,69.36263583205468,101.67950741616981,59.81860875073943,20.723195269309397,0.6389157698793956,0.0658232082402333,0.32692234735553793,Low,0.16991846845145933
loam,6.12304587213865,977.3895899955,0.7620919990695417,21.5245386620556,6.09960122327416,0,244.3941884254544,298.83318254383937,357.28925913796184,426.63037291287515,76.119585286353,25.77483879123788,0.7795796531036556,0.041228503727436056,1.6200670719245611,Critical,0.5437351119244587
loam,12.514956090426269,1265.3092970775895,0.38762161077006485,2.1614015470338255,6.025580522933895,1,11.882410128199236,55.855984548239164,299.09237475482814,459.9857369331796,44.5402581584134,23.826643958420075,0.10044853795679115,0.03989143662726212,0.04491324338213662,Low,0.34441287369537177
sandy_loam,18.145249743678395,1225.1520207028036,0.7602849373324565,18.306386942745718,5.856815003774481,1,19.304322592772895,58.80328110010673,82.79801139051214,85.16701202765285,74.87853961180352,22.195180972593217,0.4660257026555909,0.3513845182461336,0.9304543319998924,Low,0.30390229861952733
clay,17.60505026248159,1082.9682965156667,0.5224336928746952,11.80806077474631,15.526306470188995,0,9.963089315536344,31.443481577649262,125.68910665824049,203.37155053617016,60.96597958018529,18.901904247979168,0.5020982940826595,0.42105892481306917,3.0161483284266035,Low,0.2990380927267144
sandy_loam,60.023524537566544,1937.8677374429867,0.8631917550172405,18.701026710537356,0.5,0,10.444704886188244,97.31684677097007,142.55074117323113,238.56259587953997,84.5449864090865,19.072536660967987,0.6422425856280617,0.16983439325543434,4.263791109517608,High,0.4303040164555439
rocky,72.86383108431875,194.09367529024138,0.5585202273791073,1.6492542739171192,0.5,1,32.4098384031594,141.6970709467146,206.69443262185888,310.3161162805272,72.64050449094083,26.37442218529356,0.574306101454539,0.004721619014773496,1.2704361319131525,Critical,0.5083823406265253
silt,18.59050967544827,313.34027878618423,0.6383089893476394,13.812862092934495,8.522147454433224,0,73.87090266446616,105.80243981383302,161.45244121079446,364.8635489231118,81.04283488498767,20.666436414601424,0.27500515149888133,0.6165934596598444,1.376878089437881,Medium,0.40220571108891123
clay,58.86919448891118,563.4668144093645,0.4463251472699119,4.538093416960285,9.636179501333398,0,10.560377536432217,133.50800597910097,341.5218684928179,547.915864622211,98.26157098953927,20.01651510093833,0.4871601648624429,0.31303581500682764,0.4820477186622045,Critical,0.5418295845356906
clay,48.768135960794446,738.3075250970942,0.8102756681972189,41.57226887804957,1.7514576392727705,1,26.665156722480628,99.76403302968947,102.84639839150935,285.4668444959998,77.26921772465639,18.157128404563142,0.8456980847744315,0.11519129134510134,2.0739579682083678,Critical,0.5939634586829803
loam,69.10152291806742,709.5214416488606,0.7619073144824009,1.3994863522184224,19.37373898829861,1,5.226489407847753,142.58779016817422,220.84646599545536,229.99450907731023,64.81356416973685,24.713691519737456,0.9237437828744133,0.3630675209485251,1.3348289952436956,Critical,0.6161272833001528
loam,53.63523602576645,1762.5158529780535,0.2886843444222614,5.022765775684371,20.838048574554765,0,31.44643026472516,113.72696197364553,156.5839563580571,238.32874813296343,74.85298748323765,23.51424825712067,0.07135688895191164,3.8699872629837735,0.14997005320170778,High,0.4524461671502043
loam,63.80312812848035,1172.6121659082296,0.5753437294168009,14.778331271006872,3.5344857135463092,0,57.41757623002509,162.29466817250267,206.6167660031414,234.16837827593827,61.081672720187484,18.09353793775612,0.6745594568054841,0.24082898774409964,0.6006505581689893,Critical,0.5053298290025835
silt,22.84460470258303,964.6746102441344,0.7618969496871689,8.7209646444923,1.206577098592168,0,18.458043465751366,95.83383523160822,169.82182830815566,316.6426341941634,75.52805726127141,25.31050487748427,0.44103378829509776,0.7068301723337158,1.5696507118367136,Low,0.3584367903918807
clay,6.843109345120776,128.80430178442245,0.2067718252780245,13.368310893733838,2.2508692619109345,0,10.943737395840019,90.24159636084866,130.26109869702245,212.00700235991036,93.31262180736071,21.508738831173336,0.7063254763529069,0.09224247395874514,0.7649104836668581,Low,0.3284219645544252
clay,21.60518089415654,2238.1709724966827,0.8848161179979365,16.72705959276661,5.643529646179701,0,64.91380716549403,130.46742929608152,162.07567888044292,219.2595398557298,73.64118857064241,22.90844126288134,0.21679886149210803,1.0595701932033563,1.0912722655397342,Medium,0.4108474201679863
loam,11.730057235996929,932.134884749415,0.7887551947333803,15.199113839880434,16.38663380818649,0,1.639933163983315,114.1028188589469,152.26503011309205,279.2194149480447,81.26071906106509,19.56451419030904,0.4768537715514444,0.4636053560632106,0.24059990361101052,Low,0.28597252089158126
silt,23.03654498316222,193.5820569562917,0.2392062851217381,40.96847121360016,4.318379285062311,0,18.12784840479339,91.67423765668406,121.58007753352183,190.29039771095066,86.15683418510986,32.26465689260671,0.29498118821130803,0.24640184990716396,0.15777829701864032,Low,0.35786321614584715
clay,9.764750840023597,1147.0244476316886,0.4206443434909521,8.48898094655517,14.243050858630117,0,34.99222074340482,58.19227694280633,140.74840716583316,173.41602915051755,73.27825153673355,20.719166455032266,0.9014882517656394,0.01752048710420723,1.4177904149066576,Medium,0.3799675103810121
silt,25.74347977781322,833.2434200636845,0.3452362272527855,5.841949545306777,15.68376788794788,1,27.321709534352713,57.14890167832228,187.36085436493053,276.0909763900154,84.28651954038338,15.753114506724748,0.6550660093997818,0.27022926502392663,0.12082133490753594,High,0.4742852238097425
loam,14.305721505265007,1909.1313404083853,0.4090539570586716,6.076989901531676,1.1457818129277788,0,5.3291034591531705,80.58849976232966,121.14614102868816,156.00374870988998,66.7310112398664,21.261331565375432,0.44713433150457105,0.17974974921674952,3.0582401793839047,Low,0.27438740396666916
rocky,14.225689833079947,395.60332839184804,0.5465538476045925,3.4357183626560484,7.592953830696833,1,28.50632148603168,53.945797417772916,109.57705721913763,227.5477641558869,83.39949989821278,24.468287332686245,0.5703473939782198,0.6047789456107792,0.16296456792233618,Low,0.2998539181431423
rocky,45.49462264593445,527.1374190526279,0.6904269096683308,61.962242814534946,2.6872667161113233,1,32.53807016818276,73.60542484757063,98.05918919869538,273.85921218536566,95.05528803382776,21.496964197253803,0.3847110974513541,0.16399593225122955,0.1940712867547903,Medium,0.4076097525382379
loam,26.184430568370605,769.6930990466818,0.636139390494215,25.724680812421884,5.649932646097127,0,31.279352816004334,51.827161818456986,166.09299949951998,237.4514573666839,84.4242807655533,28.48722165761582,0.356112436708026,0.2604961757144584,0.21321067152686063,Low,0.3214344980952273
clay,23.876786315264752,807.8261627413303,0.9034825746462365,14.619698033424507,7.32378113561841,0,7.3135409897552615,30.716887487400626,46.149343178994926,275.804941422875,72.76369972360375,30.295088705955997,0.37246906133809776,0.12641061993460564,1.4092922174156928,Low,0.3342530432444851
loam,39.038894345112006,356.5218861079768,0.7056147030852693,50.95394279637236,11.282594497890251,1,14.217887163230952,113.87356182697586,159.0799915801669,210.1830033152409,100.0,23.50524938076185,0.64351443497754,0.23329851961318573,3.1024722033038694,Critical,0.5383708940529448
clay,29.58038381583018,142.7362803281183,0.23622073194145765,0.5,11.927976072829571,1,28.135126504248895,47.19774042710948,60.426073543520516,189.6237391198464,67.17483169512167,21.590820509852712,0.4046449580844642,0.36813861473843346,1.3848177207350365,High,0.457418874532674
silt,38.606027992976415,1093.3119556026759,0.6727610371886904,29.30016664366753,22.397432077678733,0,77.1832573996968,104.46930459286074,124.22699393361873,157.66293991366754,100.0,22.00540837113303,0.3238143222987566,0.5852037436110343,0.45711571550775526,High,0.46727507803500257
rocky,21.85555462562534,1074.179128591295,0.6678665206763202,4.18462051047768,2.339027929256094,0,55.98829296503226,85.29352484379814,156.0685958974724,312.95127420546646,79.55443014786731,17.130906890730763,0.3460917013348148,0.21108321072120825,1.7719991004536413,Low,0.31399533560752596
silt,37.172881694925955,2305.583779589485,0.44079755727512937,29.497186249668747,25.402754818594964,0,52.9248163818106,96.81316286392205,142.5813946923875,265.6520018844275,76.92741110213274,11.961941327954998,0.2747400570493516,0.28776225376036724,0.017931658005038795,High,0.4495696403494937
rocky,7.2586977302235045,1832.4159998769214,0.3791804874047572,46.79973357980253,1.7815751690937798,0,35.23700909829714,129.22233767465,264.62723492397436,307.6446128760068,87.12474993486039,20.36742049921232,0.5841523702660559,0.09499327999884864,0.469801736110699,Low,0.28255135863736097
loam,21.61164746724675,906.2173786131211,0.6511016436601182,5.821793103188597,4.330705833619277,0,50.67105909240748,111.25839580906572,183.80080959245896,342.420112016414,64.18299661218441,32.150795723204524,0.7658903702638165,0.49683173141243786,0.9427156304966726,Medium,0.4115083740860363
